Date,Lock6,Lock5,Lock4,Lock3,Lock2,Lock1,Chowilla
20/11/2011,19.27246667,16.31213333,13.26246667,9.850333333,6.223866667,3.235766667,16.6211
21/11/2011,19.27203333,16.31266667,13.2614,9.8503,6.219666667,3.235466667,16.61446667
22/11/2011,19.27183333,16.3131,13.26056667,9.850133333,6.2155,3.235233333,16.60726667
23/11/2011,19.27186667,16.31333333,13.25963333,9.850233333,6.2115,3.2348,16.59996667
24/11/2011,19.27186667,16.31356667,13.2588,9.8503,6.207633333,3.234633333,16.59236667
25/11/2011,19.27213333,16.3137,13.2577,9.85,6.203233333,3.234566667,16.58433333
26/11/2011,19.27326667,16.31493333,13.25723333,9.850266667,6.199033333,3.234766667,16.5779
27/11/2011,19.2723,16.3163,13.25736667,9.851333333,6.195766667,3.235166667,16.57153333
28/11/2011,19.2702,16.31706667,13.2577,9.852666667,6.1933,3.236333333,16.56326667
29/11/2011,19.26756667,16.3172,13.25743333,9.853833333,6.1908,3.238033333,16.55313333
30/11/2011,19.2649,16.31663333,13.2561,9.854833333,6.188,3.2395,16.54226667
1/12/2011,19.26293333,16.31543333,13.25336667,9.8555,6.184966667,3.240033333,16.53236667
2/12/2011,19.26156667,16.31496667,13.2508,9.855733333,6.181733333,3.240966667,16.52383333
3/12/2011,19.26103333,16.31513333,13.24823333,9.855866667,6.177666667,3.2415,16.51733333
4/12/2011,19.2616,16.3161,13.24573333,9.855966667,6.173033333,3.241266667,16.51383333
5/12/2011,19.26223333,16.31793333,13.24453333,9.856133333,6.1687,3.241066667,16.5135
6/12/2011,19.26246667,16.31953333,13.24586667,9.856933333,6.164333333,3.240966667,16.51526667
7/12/2011,19.26323333,16.32133333,13.2487,9.8578,6.1606,3.2412,16.51803333
8/12/2011,19.263,16.3224,13.24976667,9.8591,6.156733333,3.240933333,16.52316667
9/12/2011,19.2612,16.3215,13.24806667,9.8604,6.152566667,3.240933333,16.52923333
10/12/2011,19.26043333,16.31996667,13.245,9.8613,6.149933333,3.2422,16.53443333
11/12/2011,19.26026667,16.31886667,13.2423,9.861,6.146733333,3.244033333,16.54003333
12/12/2011,19.25986667,16.3177,13.2399,9.86,6.142866667,3.245233333,16.54676667
13/12/2011,19.25936667,16.31683333,13.23853333,9.8588,6.1388,3.245366667,16.55456667
14/12/2011,19.2602,16.31676667,13.23816667,9.857366667,6.1355,3.244966667,16.564
15/12/2011,19.26163333,16.31773333,13.23853333,9.856266667,6.132633333,3.244566667,16.57566667
16/12/2011,19.2626,16.3192,13.2391,9.855533333,6.1306,3.244033333,16.58833333
17/12/2011,19.2633,16.3207,13.2397,9.854333333,6.130666667,3.2435,16.60063333
18/12/2011,19.26416667,16.32223333,13.23943333,9.853666667,6.132,3.243766667,16.6135
19/12/2011,19.2656,16.32536667,13.24086667,9.853966667,6.135433333,3.245733333,16.62966667
20/12/2011,19.2658,16.32803333,13.24323333,9.8539,6.138966667,3.248233333,16.64366667
21/12/2011,19.26516667,16.32976667,13.24456667,9.8534,6.141366667,3.2506,16.65483333
22/12/2011,19.26446667,16.33083333,13.24393333,9.852366667,6.143,3.252566667,16.66513333
23/12/2011,19.2637,16.3318,13.2421,9.850433333,6.1432,3.253833333,16.67506667
24/12/2011,19.2628,16.33206667,13.23883333,9.847666667,6.1401,3.253366667,16.6851
25/12/2011,19.26256667,16.3317,13.23473333,9.844433333,6.1352,3.251566667,16.6967
26/12/2011,19.26336667,16.3312,13.22993333,9.840566667,6.1296,3.248133333,16.7099
27/12/2011,19.2653,16.33143333,13.22543333,9.836066667,6.123066667,3.243666667,16.72543333
28/12/2011,19.267,16.33163333,13.22193333,9.8315,6.115733333,3.238966667,16.7439
29/12/2011,19.26776667,16.33116667,13.21953333,9.8271,6.109233333,3.234,16.766
30/12/2011,19.26803333,16.33113333,13.21836667,9.822133333,6.1061,3.230033333,16.79106667
31/12/2011,19.2672,16.33183333,13.21913333,9.817,6.105066667,3.228,16.81686667
1/01/2012,19.26646667,16.33183333,13.22006667,9.811933333,6.104433333,3.226366667,16.8422
2/01/2012,19.2657,16.3318,13.22143333,9.8069,6.104933333,3.225566667,16.86696667
3/01/2012,19.26403333,16.33143333,13.22336667,9.8021,6.106166667,3.225566667,16.88993333
4/01/2012,19.26363333,16.33103333,13.2253,9.7977,6.1079,3.226166667,16.91036667
5/01/2012,19.2649,16.3312,13.22726667,9.794233333,6.110366667,3.227433333,16.929
6/01/2012,19.26666667,16.33153333,13.2297,9.790966667,6.113233333,3.2295,16.9445
7/01/2012,19.26886667,16.33286667,13.2332,9.7882,6.117766667,3.232966667,16.95716667
8/01/2012,19.2707,16.33506667,13.23706667,9.7859,6.124,3.236466667,16.9678
9/01/2012,19.2717,16.3368,13.24083333,9.7838,6.1304,3.239266667,16.97603333
10/01/2012,19.2726,16.33786667,13.24343333,9.781633333,6.136666667,3.242133333,16.9811
11/01/2012,19.27366667,16.33883333,13.2444,9.779533333,6.1424,3.245,16.98386667
12/01/2012,19.27463333,16.3392,13.24446667,9.7775,6.1468,3.2469,16.98563333
13/01/2012,19.2754,16.33943333,13.24483333,9.774866667,6.149733333,3.248466667,16.98633333
14/01/2012,19.27606667,16.33913333,13.24493333,9.771866667,6.151733333,3.2487,16.98633333
15/01/2012,19.27696667,16.33876667,13.2446,9.7688,6.152766667,3.248533333,16.98653333
16/01/2012,19.27793333,16.33853333,13.2445,9.7664,6.152033333,3.2481,16.98686667
17/01/2012,19.27846667,16.33806667,13.24506667,9.763566667,6.150666667,3.246833333,16.98643333
18/01/2012,19.27813333,16.3358,13.24376667,9.7595,6.147933333,3.2442,16.9822
19/01/2012,19.2797,16.3338,13.2412,9.755333333,6.1449,3.2413,16.98013333
20/01/2012,19.28216667,16.3329,13.2404,9.751166667,6.142633333,3.238766667,16.98123333
21/01/2012,19.28416667,16.3324,13.24153333,9.747766667,6.1408,3.236333333,16.983
22/01/2012,19.28593333,16.33203333,13.24403333,9.7454,6.140533333,3.234833333,16.9847
23/01/2012,19.28786667,16.33233333,13.2479,9.7438,6.1435,3.235333333,16.98573333
24/01/2012,19.2889,16.3331,13.25266667,9.742833333,6.148533333,3.236933333,16.9841
25/01/2012,19.28866667,16.33323333,13.25736667,9.7415,6.154066667,3.2395,16.979
26/01/2012,19.28793333,16.3323,13.261,9.7398,6.159666667,3.242533333,16.9715
27/01/2012,19.2876,16.33173333,13.26393333,9.7379,6.165066667,3.245633333,16.96213333
28/01/2012,19.28863333,16.3324,13.26663333,9.735866667,6.169133333,3.2492,16.94983333
29/01/2012,19.29046667,16.3334,13.26933333,9.7348,6.1699,3.2518,16.93523333
30/01/2012,19.2929,16.33433333,13.2715,9.734666667,6.1691,3.252733333,16.91966667
31/01/2012,19.29476667,16.33526667,13.27253333,9.734766667,6.1675,3.251933333,16.90396667
1/02/2012,19.29626667,16.33583333,13.27243333,9.7342,6.165933333,3.250766667,16.88743333
2/02/2012,19.29783333,16.33623333,13.27126667,9.733066667,6.163966667,3.249933333,16.8703
3/02/2012,19.29756667,16.33556667,13.26903333,9.731266667,6.160666667,3.2482,16.854
4/02/2012,19.29633333,16.3339,13.26563333,9.728033333,6.156333333,3.245833333,16.83936667
5/02/2012,19.2948,16.3322,13.26153333,9.724033333,6.152066667,3.242833333,16.82953333
6/02/2012,19.29316667,16.3305,13.2576,9.719766667,6.147,3.238566667,16.82266667
7/02/2012,19.29173333,16.32936667,13.25516667,9.716433333,6.1426,3.2348,16.8164
8/02/2012,19.29046667,16.3282,13.25213333,9.714266667,6.1377,3.2312,16.80996667
9/02/2012,19.29046667,16.32723333,13.24916667,9.7127,6.1334,3.227633333,16.8063
10/02/2012,19.28893333,16.3262,13.24713333,9.711266667,6.130033333,3.224333333,16.80766667
11/02/2012,19.28653333,16.3251,13.24596667,9.7106,6.127933333,3.221633333,16.81326667
12/02/2012,19.2855,16.32426667,13.24546667,9.711166667,6.126866667,3.2192,16.823
13/02/2012,19.2857,16.3249,13.24666667,9.712866667,6.127633333,3.2186,16.83613333
14/02/2012,19.28566667,16.32556667,13.24946667,9.7149,6.13,3.218166667,16.8514
15/02/2012,19.2849,16.3251,13.2514,9.716633333,6.132033333,3.2168,16.86703333
16/02/2012,19.28406667,16.32366667,13.25113333,9.718166667,6.133733333,3.215866667,16.88056667
17/02/2012,19.2829,16.32183333,13.24916667,9.720066667,6.134666667,3.216366667,16.8921
18/02/2012,19.2807,16.31936667,13.24723333,9.721266667,6.1348,3.217766667,16.9014
19/02/2012,19.27866667,16.31623333,13.24416667,9.722133333,6.133433333,3.2184,16.90933333
20/02/2012,19.2771,16.31343333,13.23973333,9.721933333,6.130766667,3.218333333,16.9178
21/02/2012,19.27483333,16.31056667,13.23516667,9.7216,6.127766667,3.217933333,16.92713333
22/02/2012,19.2724,16.30696667,13.23146667,9.721733333,6.1248,3.2174,16.9375
23/02/2012,19.27106667,16.30353333,13.22803333,9.722,6.121866667,3.217133333,16.94963333
24/02/2012,19.27043333,16.30056667,13.22523333,9.7229,6.119833333,3.2171,16.96306667
25/02/2012,19.27153333,16.29903333,13.2236,9.724533333,6.118866667,3.217933333,16.97606667
26/02/2012,19.27333333,16.29853333,13.22213333,9.726666667,6.1183,3.219033333,16.9899
27/02/2012,19.27466667,16.2981,13.2208,9.729,6.118133333,3.219666667,17.00386667
28/02/2012,19.2744,16.29766667,13.2195,9.731266667,6.118766667,3.220266667,17.01583333
29/02/2012,19.27346667,16.29686667,13.21653333,9.732466667,6.120233333,3.2211,17.0252
1/03/2012,19.27296667,16.29593333,13.21236667,9.733566667,6.123866667,3.223533333,17.03443333
2/03/2012,19.27226667,16.29486667,13.20916667,9.735066667,6.127033333,3.225466667,17.04536667
3/03/2012,19.2699,16.2919,13.205,9.7359,6.1292,3.225366667,17.05566667
4/03/2012,19.26656667,16.28796667,13.19956667,9.736333333,6.1314,3.225133333,17.06403333
5/03/2012,19.26296667,16.28316667,13.1926,9.736433333,6.1335,3.224433333,17.0706
6/03/2012,19.26056667,16.2788,13.18553333,9.7366,6.1344,3.224033333,17.07586667
7/03/2012,19.2592,16.27546667,13.18046667,9.736966667,6.135266667,3.224766667,17.08176667
8/03/2012,19.25773333,16.27256667,13.17796667,9.738166667,6.135133333,3.225266667,17.0883
9/03/2012,19.25596667,16.26976667,13.1781,9.738633333,6.135666667,3.225333333,17.0946
10/03/2012,19.25333333,16.2668,13.17916667,9.7392,6.1367,3.225566667,17.0997
11/03/2012,19.25206667,16.26383333,13.18056667,9.7399,6.1383,3.2261,17.10133333
12/03/2012,19.25176667,16.26136667,13.18143333,9.740033333,6.140166667,3.227066667,17.09956667
13/03/2012,19.2504,16.25866667,13.18106667,9.739566667,6.142,3.2287,17.0946
14/03/2012,19.24826667,16.25503333,13.17896667,9.7383,6.142433333,3.229633333,17.08723333
15/03/2012,19.24673333,16.25166667,13.1753,9.7369,6.140166667,3.230233333,17.07963333
16/03/2012,19.24506667,16.249,13.1725,9.735733333,6.137533333,3.2307,17.0756
17/03/2012,19.24373333,16.2471,13.17263333,9.7349,6.134766667,3.2296,17.0766
18/03/2012,19.2439,16.24653333,13.17533333,9.734333333,6.133033333,3.227433333,17.0827
19/03/2012,19.2466,16.2479,13.178,9.7354,6.132633333,3.225033333,17.09343333
20/03/2012,19.2484,16.24983333,13.18056667,9.737033333,6.133066667,3.221733333,17.10936667
21/03/2012,19.24753333,16.25063333,13.18283333,9.738166667,6.132766667,3.2185,17.12823333
22/03/2012,19.247,16.25136667,13.185,9.739333333,6.133366667,3.2165,17.1498
23/03/2012,19.24776667,16.2541,13.18723333,9.739566667,6.134233333,3.214966667,17.1759
24/03/2012,19.2486,16.25726667,13.1898,9.739366667,6.1346,3.213166667,17.20676667
25/03/2012,19.25043333,16.26153333,13.19376667,9.739633333,6.135766667,3.212066667,17.24206667
26/03/2012,19.25276667,16.26613333,13.1984,9.7408,6.137566667,3.211166667,17.2814
27/03/2012,19.2521,16.26916667,13.2031,9.7419,6.139733333,3.2096,17.3236
28/03/2012,19.2482,16.26986667,13.20826667,9.7419,6.140266667,3.207533333,17.36883333
29/03/2012,19.24553333,16.2682,13.21473333,9.7412,6.140133333,3.2048,17.41736667
30/03/2012,19.2435,16.2664,13.22486667,9.741066667,6.140966667,3.202666667,17.46923333
31/03/2012,19.24253333,16.26566667,13.23843333,9.741966667,6.141933333,3.200866667,17.5222
1/04/2012,19.24276667,16.26613333,13.25263333,9.744133333,6.1444,3.200333333,17.5751
2/04/2012,19.24526667,16.26943333,13.26996667,9.7484,6.1497,3.202366667,17.62976667
3/04/2012,19.24933333,16.27463333,13.2902,9.753533333,6.1566,3.204266667,17.68736667
4/04/2012,19.2541,16.2793,13.31273333,9.7575,6.165566667,3.2052,17.74673333
5/04/2012,19.25853333,16.2795,13.33533333,9.76,6.177766667,3.206233333,17.80673333
6/04/2012,19.26263333,16.27856667,13.35676667,9.762833333,6.1916,3.207233333,17.8665
7/04/2012,19.26696667,16.2772,13.3759,9.7649,6.207366667,3.207666667,17.92616667
8/04/2012,19.27183333,16.27593333,13.39443333,9.7672,6.224066667,3.209966667,17.98656667
9/04/2012,19.27733333,16.27513333,13.4127,9.769633333,6.2408,3.213033333,18.04766667
10/04/2012,19.28336667,16.27503333,13.43123333,9.7725,6.257533333,3.2164,18.1099
11/04/2012,19.28966667,16.27553333,13.45043333,9.7744,6.274733333,3.219466667,18.1729
12/04/2012,19.29573333,16.2764,13.47016667,9.7747,6.2933,3.220333333,18.23616667
13/04/2012,19.3015,16.27723333,13.49033333,9.7753,6.3133,3.2216,18.29886667
14/04/2012,19.307,16.27806667,13.511,9.776466667,6.3359,3.2241,18.3599
15/04/2012,19.31363333,16.2795,13.5322,9.7783,6.3604,3.2284,18.4176
16/04/2012,19.3203,16.2814,13.55286667,9.780633333,6.3859,3.2343,18.4729
17/04/2012,19.32593333,16.28276667,13.57316667,9.7829,6.4112,3.240466667,18.52573333
18/04/2012,19.32973333,16.28323333,13.59423333,9.784733333,6.436433333,3.246966667,18.57593333
19/04/2012,19.33446667,16.28366667,13.61593333,9.787033333,6.463,3.2548,18.62193333
20/04/2012,19.3418,16.28516667,13.6392,9.791,6.4922,3.2636,18.6647
21/04/2012,19.3494,16.28693333,13.66296667,9.795233333,6.521166667,3.2719,18.7041
22/04/2012,19.35583333,16.2874,13.68593333,9.800333333,6.550166667,3.279766667,18.73813333
23/04/2012,19.3614,16.28746667,13.70826667,9.805966667,6.5798,3.288,18.76696667
24/04/2012,19.3647,16.28573333,13.72853333,9.811266667,6.608066667,3.295633333,18.79073333
25/04/2012,19.3652,16.28216667,13.74716667,9.815633333,6.635033333,3.303166667,18.8102
26/04/2012,19.3677,16.27886667,13.76493333,9.819766667,6.661866667,3.3118,18.8252
27/04/2012,19.37366667,16.27746667,13.78163333,9.824966667,6.690766667,3.321633333,18.8367
28/04/2012,19.37953333,16.27796667,13.7964,9.830866667,6.719866667,3.332666667,18.8464
29/04/2012,19.3851,16.27843333,13.8087,9.837066667,6.7472,3.343466667,18.85433333
30/04/2012,19.3894,16.2778,13.81926667,9.842466667,6.773033333,3.3534,18.8608
1/05/2012,19.3927,16.27613333,13.82886667,9.8469,6.797666667,3.362333333,18.8657
2/05/2012,19.39526667,16.27333333,13.83686667,9.850333333,6.8209,3.370333333,18.8695
3/05/2012,19.39713333,16.26936667,13.84323333,9.853633333,6.8432,3.379066667,18.87233333
4/05/2012,19.39833333,16.26683333,13.84916667,9.8586,6.8643,3.389533333,18.8744
5/05/2012,19.39913333,16.26853333,13.85513333,9.865266667,6.8828,3.399866667,18.8759
6/05/2012,19.39956667,16.2704,13.86046667,9.871333333,6.899733333,3.409533333,18.87686667
7/05/2012,19.3996,16.2721,13.8653,9.876766667,6.915366667,3.4194,18.8772
8/05/2012,19.3993,16.2735,13.86923333,9.881433333,6.929766667,3.4278,18.87683333
9/05/2012,19.3986,16.2744,13.87273333,9.8854,6.942966667,3.435133333,18.87583333
10/05/2012,19.39763333,16.27473333,13.87556667,9.888633333,6.9552,3.441566667,18.8741
11/05/2012,19.39643333,16.2746,13.87786667,9.892633333,6.966466667,3.4482,18.8719
12/05/2012,19.39483333,16.274,13.87966667,9.8981,6.975866667,3.456866667,18.86926667
13/05/2012,19.3929,16.27303333,13.8809,9.903166667,6.983933333,3.465266667,18.8663
14/05/2012,19.3906,16.27166667,13.88166667,9.9078,6.9911,3.473166667,18.86303333
15/05/2012,19.3879,16.27006667,13.8819,9.912033333,6.997666667,3.4809,18.8593
16/05/2012,19.3847,16.26803333,13.88186667,9.915866667,7.003733333,3.4885,18.85496667
17/05/2012,19.38103333,16.26576667,13.8815,9.919233333,7.0093,3.4954,18.84976667
18/05/2012,19.37803333,16.26463333,13.88056667,9.922133333,7.014266667,3.5015,18.84286667
19/05/2012,19.37533333,16.2651,13.8785,9.924533333,7.018666667,3.507166667,18.83393333
20/05/2012,19.3716,16.26486667,13.87496667,9.9263,7.0225,3.512533333,18.8234
21/05/2012,19.36653333,16.26323333,13.86993333,9.927266667,7.0257,3.517533333,18.8111
22/05/2012,19.36193333,16.26233333,13.86316667,9.928366667,7.028066667,3.522133333,18.79693333
23/05/2012,19.3583,16.26266667,13.85413333,9.929666667,7.028733333,3.526066667,18.78133333
24/05/2012,19.35416667,16.26246667,13.84336667,9.929733333,7.027766667,3.5291,18.76516667
25/05/2012,19.35006667,16.26173333,13.831,9.928833333,7.0257,3.531,18.74883333
26/05/2012,19.34623333,16.26166667,13.8174,9.9275,7.022366667,3.5318,18.733
27/05/2012,19.34216667,16.26283333,13.8026,9.925666667,7.016933333,3.5318,18.71726667
28/05/2012,19.33743333,16.264,13.78686667,9.922666667,7.009666667,3.530666667,18.7011
29/05/2012,19.33296667,16.26516667,13.77163333,9.918433333,7.0007,3.5284,18.6841
30/05/2012,19.329,16.2666,13.75666667,9.913966667,6.990166667,3.524933333,18.66626667
31/05/2012,19.3247,16.26783333,13.74096667,9.909566667,6.978133333,3.5214,18.64803333
1/06/2012,19.32133333,16.26943333,13.72486667,9.9056,6.965833333,3.518633333,18.6291
2/06/2012,19.31883333,16.27146667,13.7086,9.902166667,6.952533333,3.5142,18.60946667
3/06/2012,19.3158,16.2731,13.69183333,9.898533333,6.9379,3.508066667,18.58923333
4/06/2012,19.31196667,16.2743,13.6744,9.894433333,6.922266667,3.500433333,18.56793333
5/06/2012,19.30806667,16.27603333,13.6572,9.890266667,6.906433333,3.492466667,18.54526667
6/06/2012,19.3052,16.2786,13.64016667,9.8864,6.8903,3.484766667,18.52106667
7/06/2012,19.30176667,16.28086667,13.62263333,9.882533333,6.874033333,3.4776,18.4936
8/06/2012,19.29853333,16.28373333,13.60453333,9.879966667,6.858166667,3.471166667,18.4609
9/06/2012,19.29583333,16.28736667,13.5851,9.8788,6.8427,3.464833333,18.42253333
10/06/2012,19.2911,16.2898,13.56343333,9.877466667,6.826866667,3.4576,18.379
11/06/2012,19.28613333,16.29103333,13.53926667,9.875966667,6.809366667,3.448566667,18.32976667
12/06/2012,19.2822,16.29273333,13.5134,9.875,6.7882,3.437533333,18.2773
13/06/2012,19.27916667,16.2953,13.48813333,9.872933333,6.765333333,3.425166667,18.2229
14/06/2012,19.27796667,16.29876667,13.46563333,9.8702,6.742633333,3.4116,18.16693333
15/06/2012,19.2777,16.30296667,13.44576667,9.866833333,6.718833333,3.3973,18.10936667
16/06/2012,19.27766667,16.30756667,13.42596667,9.863233333,6.6943,3.383566667,18.0497
17/06/2012,19.27646667,16.31033333,13.40723333,9.8599,6.668733333,3.370633333,17.98896667
18/06/2012,19.27496667,16.3107,13.3891,9.856066667,6.6422,3.357,17.92903333
19/06/2012,19.2747,16.31146667,13.37183333,9.852133333,6.616666667,3.343633333,17.87076667
20/06/2012,19.276,16.31363333,13.3561,9.848766667,6.5933,3.3314,17.81346667
21/06/2012,19.27686667,16.31533333,13.34223333,9.844566667,6.570266667,3.320633333,17.7569
22/06/2012,19.2766,16.31543333,13.3303,9.839733333,6.5485,3.3104,17.7003
23/06/2012,19.2772,16.31626667,13.31983333,9.8353,6.5278,3.3017,17.64383333
24/06/2012,19.27793333,16.31813333,13.3112,9.830766667,6.507166667,3.294066667,17.58763333
25/06/2012,19.2793,16.31946667,13.3036,9.8261,6.4867,3.286066667,17.5317
26/06/2012,19.28103333,16.31956667,13.29686667,9.821533333,6.4675,3.277766667,17.47793333
27/06/2012,19.2831,16.31933333,13.2914,9.818166667,6.4495,3.269566667,17.42626667
28/06/2012,19.28536667,16.3196,13.28573333,9.8155,6.4324,3.2618,17.37736667
29/06/2012,19.2868,16.31973333,13.2801,9.8127,6.416233333,3.255166667,17.3304
30/06/2012,19.2883,16.3201,13.2751,9.8092,6.400666667,3.248166667,17.28553333
1/07/2012,19.28866667,16.3196,13.27063333,9.804733333,6.384233333,3.240033333,17.24323333
2/07/2012,19.2887,16.3192,13.26693333,9.799833333,6.3688,3.233266667,17.2027
3/07/2012,19.2893,16.31893333,13.264,9.795166667,6.354466667,3.227766667,17.16426667
4/07/2012,19.29,16.3188,13.26153333,9.791166667,6.341233333,3.223233333,17.12783333
5/07/2012,19.29063333,16.3183,13.25883333,9.7875,6.3285,3.219233333,17.09326667
6/07/2012,19.28993333,16.31733333,13.25583333,9.7837,6.315833333,3.215266667,17.0609
7/07/2012,19.28956667,16.31663333,13.25306667,9.779666667,6.303133333,3.210833333,17.0322
8/07/2012,19.28913333,16.31536667,13.2504,9.7744,6.290133333,3.205933333,17.00956667
9/07/2012,19.289,16.31373333,13.24933333,9.767866667,6.277066667,3.201166667,16.99386667
10/07/2012,19.29116667,16.31343333,13.25073333,9.761766667,6.264466667,3.1974,16.98506667
11/07/2012,19.29286667,16.3141,13.2549,9.756166667,6.252733333,3.194833333,16.98423333
12/07/2012,19.29323333,16.31393333,13.26056667,9.749666667,6.2442,3.193533333,16.98906667
13/07/2012,19.2931,16.31313333,13.26596667,9.7444,6.237866667,3.1942,16.99833333
14/07/2012,19.29233333,16.31193333,13.26946667,9.740033333,6.230766667,3.196133333,17.01223333
15/07/2012,19.2911,16.31053333,13.2706,9.736433333,6.2239,3.1985,17.03166667
16/07/2012,19.29066667,16.30993333,13.273,9.733766667,6.2185,3.201,17.0559
17/07/2012,19.29023333,16.31023333,13.27516667,9.731133333,6.214233333,3.2031,17.08383333
18/07/2012,19.28893333,16.31106667,13.2771,9.728833333,6.211433333,3.206,17.11356667
19/07/2012,19.28693333,16.31116667,13.2783,9.726866667,6.208133333,3.2088,17.14396667
20/07/2012,19.28453333,16.31053333,13.2787,9.724666667,6.202866667,3.211,17.1757
21/07/2012,19.2825,16.30946667,13.27823333,9.722733333,6.1975,3.212266667,17.20986667
22/07/2012,19.281,16.3088,13.2775,9.720833333,6.1919,3.213366667,17.2469
23/07/2012,19.27983333,16.30873333,13.27753333,9.7197,6.186933333,3.214033333,17.2857
24/07/2012,19.27846667,16.3084,13.2771,9.7191,6.1821,3.213766667,17.3258
25/07/2012,19.2762,16.30776667,13.27573333,9.719033333,6.177466667,3.213333333,17.36633333
26/07/2012,19.27456667,16.3075,13.2747,9.719466667,6.173566667,3.2135,17.4057
27/07/2012,19.2727,16.30756667,13.2733,9.7196,6.170033333,3.213833333,17.44476667
28/07/2012,19.26953333,16.30683333,13.2722,9.720266667,6.167066667,3.214566667,17.4827
29/07/2012,19.26676667,16.30626667,13.2715,9.721466667,6.165,3.215866667,17.5196
30/07/2012,19.26436667,16.30583333,13.27126667,9.7236,6.1641,3.218033333,17.55493333
31/07/2012,19.26236667,16.30616667,13.27123333,9.726233333,6.163933333,3.220466667,17.5888
1/08/2012,19.2599,16.30633333,13.27106667,9.7283,6.162966667,3.221933333,17.62173333
2/08/2012,19.25756667,16.30683333,13.27093333,9.730566667,6.161433333,3.2232,17.6533
3/08/2012,19.25553333,16.30656667,13.27073333,9.731933333,6.158466667,3.223066667,17.68446667
4/08/2012,19.25213333,16.30283333,13.27003333,9.731433333,6.154866667,3.2212,17.71603333
5/08/2012,19.2486,16.2978,13.2697,9.7301,6.151966667,3.2194,17.74786667
6/08/2012,19.24583333,16.293,13.26963333,9.728933333,6.1496,3.218,17.77993333
7/08/2012,19.2429,16.28833333,13.2706,9.727933333,6.147533333,3.2168,17.8118
8/08/2012,19.2387,16.28326667,13.27223333,9.726933333,6.145366667,3.2157,17.84286667
9/08/2012,19.2336,16.27773333,13.27363333,9.725933333,6.1431,3.214233333,17.87223333
10/08/2012,19.22883333,16.2722,13.27383333,9.7247,6.141633333,3.2131,17.89946667
11/08/2012,19.22466667,16.26713333,13.27356667,9.723866667,6.141066667,3.2127,17.92446667
12/08/2012,19.2207,16.26203333,13.27303333,9.7231,6.1405,3.211966667,17.94753333
13/08/2012,19.21616667,16.2568,13.27186667,9.7222,6.140833333,3.211166667,17.9682
14/08/2012,19.21133333,16.25106667,13.27073333,9.721266667,6.142133333,3.210166667,17.98603333
15/08/2012,19.20546667,16.2434,13.26873333,9.72,6.142966667,3.2084,18.0023
16/08/2012,19.20033333,16.23566667,13.2665,9.718766667,6.144033333,3.2066,18.01696667
17/08/2012,19.19666667,16.22883333,13.2646,9.717866667,6.1449,3.205033333,18.03106667
18/08/2012,19.19363333,16.22296667,13.2638,9.717433333,6.145766667,3.2034,18.04523333
19/08/2012,19.19066667,16.218,13.26393333,9.717333333,6.147133333,3.202333333,18.05863333
20/08/2012,19.18726667,16.21313333,13.26473333,9.717433333,6.149033333,3.201266667,18.07056667
21/08/2012,19.18366667,16.20796667,13.26606667,9.7177,6.151466667,3.200366667,18.081
22/08/2012,19.17976667,16.202,13.26676667,9.717866667,6.1537,3.198733333,18.09053333
23/08/2012,19.17586667,16.1957,13.26763333,9.7182,6.156633333,3.197533333,18.0996
24/08/2012,19.1711,16.1882,13.2699,9.717966667,6.1598,3.196866667,18.1089
25/08/2012,19.16693333,16.1793,13.2732,9.717833333,6.162766667,3.195933333,18.11853333
26/08/2012,19.16496667,16.17083333,13.27723333,9.7181,6.165966667,3.195833333,18.128
27/08/2012,19.16523333,16.16246667,13.28166667,9.718533333,6.169366667,3.196066667,18.13706667
28/08/2012,19.16533333,16.15406667,13.286,9.719,6.172633333,3.1958,18.14606667
29/08/2012,19.16523333,16.14553333,13.29056667,9.719433333,6.175733333,3.195266667,18.15493333
30/08/2012,19.1651,16.13743333,13.2947,9.720133333,6.179366667,3.1948,18.16373333
31/08/2012,19.16556667,16.13106667,13.29836667,9.7214,6.184066667,3.1954,18.17316667
1/09/2012,19.166,16.12666667,13.30166667,9.722633333,6.1898,3.196966667,18.18373333
2/09/2012,19.1668,16.12493333,13.3057,9.7247,6.197,3.2004,18.195
3/09/2012,19.1695,16.12736667,13.31103333,9.728566667,6.204633333,3.205266667,18.20586667
4/09/2012,19.17306667,16.1315,13.31703333,9.7334,6.212,3.209933333,18.21636667
5/09/2012,19.17636667,16.1363,13.32373333,9.738566667,6.219166667,3.2143,18.22673333
6/09/2012,19.1797,16.1411,13.32996667,9.7436,6.225866667,3.217666667,18.23696667
7/09/2012,19.18353333,16.14606667,13.33626667,9.749066667,6.232833333,3.2205,18.24713333
8/09/2012,19.18786667,16.15146667,13.3427,9.754866667,6.2404,3.223833333,18.2574
9/09/2012,19.1927,16.15726667,13.35046667,9.761066667,6.2486,3.227866667,18.26743333
10/09/2012,19.19746667,16.1632,13.3592,9.767633333,6.256966667,3.2324,18.27736667
11/09/2012,19.20186667,16.16913333,13.36803333,9.774266667,6.265366667,3.2368,18.2866
12/09/2012,19.20583333,16.17476667,13.3768,9.781133333,6.2739,3.241133333,18.29526667
13/09/2012,19.2098,16.18056667,13.3852,9.7881,6.2826,3.2458,18.30323333
14/09/2012,19.21386667,16.1871,13.39323333,9.794866667,6.291466667,3.251,18.31046667
15/09/2012,19.2178,16.19333333,13.401,9.801433333,6.300266667,3.256366667,18.3181
