Date,b-sairrsw.70,b-sacount.70,b-srstock.224,b-mamanad.224,b-mbonknt.224,Eastern Mount Lofty Range
10/06/1971,414,42,0,9,0,413
11/06/1971,414,42,0,9,0,360
12/06/1971,414,42,0,9,0,316
13/06/1971,414,42,0,9,0,287
14/06/1971,414,42,0,9,0,266
15/06/1971,414,42,0,9,0,248
16/06/1971,414,42,0,9,0,233
17/06/1971,414,42,0,9,0,220
18/06/1971,414,42,0,9,0,208
19/06/1971,414,42,0,9,0,299
20/06/1971,414,42,0,9,0,330
21/06/1971,414,42,0,9,0,314
22/06/1971,414,42,0,9,0,300
23/06/1971,414,42,0,9,0,294
24/06/1971,414,42,0,9,0,441
25/06/1971,414,42,0,9,0,535
26/06/1971,414,42,0,9,0,707
27/06/1971,414,42,0,9,0,763
28/06/1971,414,42,0,9,0,726
29/06/1971,414,42,0,9,0,658
30/06/1971,414,42,0,9,0,587
1/07/1971,328,49,0,5,0,518
2/07/1971,328,49,0,5,0,453
3/07/1971,328,49,0,5,0,398
4/07/1971,328,49,0,5,0,351
5/07/1971,328,49,0,5,0,310
6/07/1971,328,49,0,5,0,276
7/07/1971,328,49,0,5,0,248
8/07/1971,328,49,0,5,0,226
9/07/1971,328,49,0,5,0,208
10/07/1971,328,49,0,5,0,194
11/07/1971,328,49,0,5,0,182
12/07/1971,328,49,0,5,0,173
13/07/1971,328,49,0,5,0,166
14/07/1971,328,49,0,5,0,159
15/07/1971,328,49,0,5,0,154
16/07/1971,328,49,0,5,0,199
17/07/1971,328,49,0,5,0,216
18/07/1971,328,49,0,5,0,229
19/07/1971,328,49,0,5,0,225
20/07/1971,328,49,0,5,0,215
21/07/1971,328,49,0,5,0,206
22/07/1971,328,49,0,5,0,199
23/07/1971,328,49,0,5,0,191
24/07/1971,328,49,0,5,0,189
25/07/1971,328,49,0,5,0,190
26/07/1971,328,49,0,5,0,207
27/07/1971,328,49,0,5,0,232
28/07/1971,328,49,0,5,0,227
29/07/1971,328,49,0,5,0,214
30/07/1971,328,49,0,5,0,202
31/07/1971,328,49,0,5,0,333
1/08/1971,494,51,1,0,0,392
2/08/1971,494,51,1,0,0,397
3/08/1971,494,51,1,0,0,374
4/08/1971,494,51,1,0,0,340
5/08/1971,494,51,1,0,0,305
6/08/1971,494,51,1,0,0,271
7/08/1971,494,51,1,0,0,339
8/08/1971,494,51,1,0,0,367
9/08/1971,494,51,1,0,0,539
10/08/1971,494,51,1,0,0,2140
11/08/1971,494,51,1,0,0,3082
12/08/1971,494,51,1,0,0,2916
13/08/1971,494,51,1,0,0,2405
14/08/1971,494,51,1,0,0,2709
15/08/1971,494,51,1,0,0,2395
16/08/1971,494,51,1,0,0,1973
17/08/1971,494,51,1,0,0,1610
18/08/1971,494,51,1,0,0,1334
19/08/1971,494,51,1,0,0,1094
20/08/1971,494,51,1,0,0,887
21/08/1971,494,51,1,0,0,731
22/08/1971,494,51,1,0,0,617
23/08/1971,494,51,1,0,0,538
24/08/1971,494,51,1,0,0,514
25/08/1971,494,51,1,0,0,570
26/08/1971,494,51,1,0,0,627
27/08/1971,494,51,1,0,0,606
28/08/1971,494,51,1,0,0,588
29/08/1971,494,51,1,0,0,1070
30/08/1971,494,51,1,0,0,1824
31/08/1971,494,51,1,0,0,2067
1/09/1971,1002,52,1,7,0,1987
2/09/1971,1002,52,1,7,0,1781
3/09/1971,1002,52,1,7,0,1488
4/09/1971,1002,52,1,7,0,1195
5/09/1971,1002,52,1,7,0,948
6/09/1971,1002,52,1,7,0,764
7/09/1971,1002,52,1,7,0,790
8/09/1971,1002,52,1,7,0,818
9/09/1971,1002,52,1,7,0,817
10/09/1971,1002,52,1,7,0,968
11/09/1971,1002,52,1,7,0,1022
12/09/1971,1002,52,1,7,0,979
13/09/1971,1002,52,1,7,0,876
14/09/1971,1002,52,1,7,0,760
15/09/1971,1002,52,1,7,0,655
16/09/1971,1002,52,1,7,0,560
17/09/1971,1002,52,1,7,0,479
18/09/1971,1002,52,1,7,0,426
19/09/1971,1002,52,1,7,0,380
20/09/1971,1002,52,1,7,0,354
21/09/1971,1002,52,1,7,0,408
22/09/1971,1002,52,1,7,0,642
23/09/1971,1002,52,1,7,0,714
24/09/1971,1002,52,1,7,0,699
25/09/1971,1002,52,1,7,0,662
26/09/1971,1002,52,1,7,0,1351
27/09/1971,1002,52,1,7,0,2283
28/09/1971,1002,52,1,7,0,2725
29/09/1971,1002,52,1,7,0,2492
30/09/1971,1002,52,1,7,0,2032
1/10/1971,1515,79,0,4,0,1611
2/10/1971,1515,79,0,4,0,1288
3/10/1971,1515,79,0,4,0,1033
4/10/1971,1515,79,0,4,0,835
5/10/1971,1515,79,0,4,0,679
6/10/1971,1515,79,0,4,0,569
7/10/1971,1515,79,0,4,0,492
8/10/1971,1515,79,0,4,0,426
9/10/1971,1515,79,0,4,0,380
10/10/1971,1515,79,0,4,0,352
11/10/1971,1515,79,0,4,0,326
12/10/1971,1515,79,0,4,0,302
13/10/1971,1515,79,0,4,0,280
14/10/1971,1515,79,0,4,0,261
15/10/1971,1515,79,0,4,0,319
16/10/1971,1515,79,0,4,0,393
17/10/1971,1515,79,0,4,0,418
18/10/1971,1515,79,0,4,0,400
19/10/1971,1515,79,0,4,0,368
20/10/1971,1515,79,0,4,0,338
21/10/1971,1515,79,0,4,0,304
22/10/1971,1515,79,0,4,0,274
23/10/1971,1515,79,0,4,0,259
24/10/1971,1515,79,0,4,0,248
25/10/1971,1515,79,0,4,0,234
26/10/1971,1515,79,0,4,0,252
27/10/1971,1515,79,0,4,0,266
28/10/1971,1515,79,0,4,0,270
29/10/1971,1515,79,0,4,0,263
30/10/1971,1515,79,0,4,0,251
31/10/1971,1515,79,0,4,0,233
1/11/1971,1744,72,0,35,0,222
2/11/1971,1744,72,0,35,0,206
3/11/1971,1744,72,0,35,0,192
4/11/1971,1744,72,0,35,0,254
5/11/1971,1744,72,0,35,0,301
6/11/1971,1744,72,0,35,0,333
7/11/1971,1744,72,0,35,0,468
8/11/1971,1744,72,0,35,0,620
9/11/1971,1744,72,0,35,0,678
10/11/1971,1744,72,0,35,0,631
11/11/1971,1744,72,0,35,0,549
12/11/1971,1744,72,0,35,0,473
13/11/1971,1744,72,0,35,0,402
14/11/1971,1744,72,0,35,0,370
15/11/1971,1744,72,0,35,0,337
16/11/1971,1744,72,0,35,0,301
17/11/1971,1744,72,0,35,0,273
18/11/1971,1744,72,0,35,0,265
19/11/1971,1744,72,0,35,0,255
20/11/1971,1744,72,0,35,0,246
21/11/1971,1744,72,0,35,0,231
22/11/1971,1744,72,0,35,0,213
23/11/1971,1744,72,0,35,0,196
24/11/1971,1744,72,0,35,0,181
25/11/1971,1744,72,0,35,0,168
26/11/1971,1744,72,0,35,0,157
27/11/1971,1744,72,0,35,0,147
28/11/1971,1744,72,0,35,0,139
29/11/1971,1744,72,0,35,0,134
30/11/1971,1744,72,0,35,0,129
1/12/1971,1993,101,11,12,0,124
2/12/1971,1993,101,11,12,0,119
3/12/1971,1993,101,11,12,0,115
4/12/1971,1993,101,11,12,0,111
5/12/1971,1993,101,11,12,0,107
6/12/1971,1993,101,11,12,0,103
7/12/1971,1993,101,11,12,0,100
8/12/1971,1993,101,11,12,0,97
9/12/1971,1993,101,11,12,0,95
10/12/1971,1993,101,11,12,0,252
11/12/1971,1993,101,11,12,0,398
12/12/1971,1993,101,11,12,0,463
13/12/1971,1993,101,11,12,0,487
14/12/1971,1993,101,11,12,0,475
15/12/1971,1993,101,11,12,0,438
16/12/1971,1993,101,11,12,0,390
17/12/1971,1993,101,11,12,0,339
18/12/1971,1993,101,11,12,0,292
19/12/1971,1993,101,11,12,0,252
20/12/1971,1993,101,11,12,0,219
21/12/1971,1993,101,11,12,0,194
22/12/1971,1993,101,11,12,0,173
23/12/1971,1993,101,11,12,0,156
24/12/1971,1993,101,11,12,0,142
25/12/1971,1993,101,11,12,0,130
26/12/1971,1993,101,11,12,0,120
27/12/1971,1993,101,11,12,0,112
28/12/1971,1993,101,11,12,0,106
29/12/1971,1993,101,11,12,0,100
30/12/1971,1993,101,11,12,0,96
31/12/1971,1993,101,11,12,0,94
1/01/1972,1723,96,13,7,0,91
2/01/1972,1723,96,13,7,0,89
3/01/1972,1723,96,13,7,0,86
4/01/1972,1723,96,13,7,0,83
5/01/1972,1723,96,13,7,0,81
6/01/1972,1723,96,13,7,0,80
7/01/1972,1723,96,13,7,0,133
8/01/1972,1723,96,13,7,0,225
9/01/1972,1723,96,13,7,0,377
10/01/1972,1723,96,13,7,0,471
11/01/1972,1723,96,13,7,0,523
12/01/1972,1723,96,13,7,0,573
13/01/1972,1723,96,13,7,0,560
14/01/1972,1723,96,13,7,0,509
15/01/1972,1723,96,13,7,0,444
16/01/1972,1723,96,13,7,0,380
17/01/1972,1723,96,13,7,0,324
18/01/1972,1723,96,13,7,0,277
19/01/1972,1723,96,13,7,0,237
20/01/1972,1723,96,13,7,0,205
21/01/1972,1723,96,13,7,0,178
22/01/1972,1723,96,13,7,0,158
23/01/1972,1723,96,13,7,0,141
24/01/1972,1723,96,13,7,0,128
25/01/1972,1723,96,13,7,0,116
26/01/1972,1723,96,13,7,0,107
27/01/1972,1723,96,13,7,0,99
28/01/1972,1723,96,13,7,0,92
29/01/1972,1723,96,13,7,0,87
30/01/1972,1723,96,13,7,0,82
31/01/1972,1723,96,13,7,0,78
1/02/1972,1937,104,12,13,0,75
2/02/1972,1937,104,12,13,0,73
3/02/1972,1937,104,12,13,0,71
4/02/1972,1937,104,12,13,0,70
5/02/1972,1937,104,12,13,0,68
6/02/1972,1937,104,12,13,0,67
7/02/1972,1937,104,12,13,0,65
8/02/1972,1937,104,12,13,0,63
9/02/1972,1937,104,12,13,0,61
10/02/1972,1937,104,12,13,0,59
11/02/1972,1937,104,12,13,0,58
12/02/1972,1937,104,12,13,0,57
13/02/1972,1937,104,12,13,0,56
14/02/1972,1937,104,12,13,0,57
15/02/1972,1937,104,12,13,0,61
16/02/1972,1937,104,12,13,0,67
17/02/1972,1937,104,12,13,0,68
18/02/1972,1937,104,12,13,0,68
19/02/1972,1937,104,12,13,0,66
20/02/1972,1937,104,12,13,0,64
21/02/1972,1937,104,12,13,0,63
22/02/1972,1937,104,12,13,0,63
23/02/1972,1937,104,12,13,0,62
24/02/1972,1937,104,12,13,0,60
25/02/1972,1937,104,12,13,0,58
26/02/1972,1937,104,12,13,0,56
27/02/1972,1937,104,12,13,0,54
28/02/1972,1937,104,12,13,0,53
29/02/1972,1937,104,12,13,0,51
1/03/1972,1614,107,6,13,0,50
2/03/1972,1614,107,6,13,0,51
3/03/1972,1614,107,6,13,0,51
4/03/1972,1614,107,6,13,0,51
5/03/1972,1614,107,6,13,0,51
6/03/1972,1614,107,6,13,0,50
7/03/1972,1614,107,6,13,0,49
8/03/1972,1614,107,6,13,0,48
9/03/1972,1614,107,6,13,0,47
10/03/1972,1614,107,6,13,0,46
11/03/1972,1614,107,6,13,0,46
12/03/1972,1614,107,6,13,0,46
13/03/1972,1614,107,6,13,0,45
14/03/1972,1614,107,6,13,0,45
15/03/1972,1614,107,6,13,0,45
16/03/1972,1614,107,6,13,0,45
17/03/1972,1614,107,6,13,0,44
18/03/1972,1614,107,6,13,0,43
19/03/1972,1614,107,6,13,0,43
20/03/1972,1614,107,6,13,0,42
21/03/1972,1614,107,6,13,0,42
22/03/1972,1614,107,6,13,0,42
23/03/1972,1614,107,6,13,0,41
24/03/1972,1614,107,6,13,0,41
25/03/1972,1614,107,6,13,0,40
26/03/1972,1614,107,6,13,0,40
27/03/1972,1614,107,6,13,0,40
28/03/1972,1614,107,6,13,0,39
29/03/1972,1614,107,6,13,0,39
30/03/1972,1614,107,6,13,0,38
31/03/1972,1614,107,6,13,0,38
1/04/1972,1098,87,1,54,0,38
2/04/1972,1098,87,1,54,0,38
3/04/1972,1098,87,1,54,0,39
4/04/1972,1098,87,1,54,0,40
5/04/1972,1098,87,1,54,0,40
6/04/1972,1098,87,1,54,0,40
7/04/1972,1098,87,1,54,0,39
8/04/1972,1098,87,1,54,0,38
9/04/1972,1098,87,1,54,0,53
10/04/1972,1098,87,1,54,0,59
11/04/1972,1098,87,1,54,0,58
12/04/1972,1098,87,1,54,0,54
13/04/1972,1098,87,1,54,0,49
14/04/1972,1098,87,1,54,0,46
15/04/1972,1098,87,1,54,0,43
16/04/1972,1098,87,1,54,0,42
17/04/1972,1098,87,1,54,0,40
18/04/1972,1098,87,1,54,0,40
19/04/1972,1098,87,1,54,0,39
20/04/1972,1098,87,1,54,0,38
21/04/1972,1098,87,1,54,0,38
22/04/1972,1098,87,1,54,0,39
23/04/1972,1098,87,1,54,0,45
24/04/1972,1098,87,1,54,0,54
25/04/1972,1098,87,1,54,0,56
26/04/1972,1098,87,1,54,0,54
27/04/1972,1098,87,1,54,0,55
28/04/1972,1098,87,1,54,0,54
29/04/1972,1098,87,1,54,0,51
30/04/1972,1098,87,1,54,0,47
1/05/1972,824,57,0,68,0,43
2/05/1972,824,57,0,68,0,41
3/05/1972,824,57,0,68,0,40
4/05/1972,824,57,0,68,0,39
5/05/1972,824,57,0,68,0,38
6/05/1972,824,57,0,68,0,38
7/05/1972,824,57,0,68,0,37
8/05/1972,824,57,0,68,0,37
9/05/1972,824,57,0,68,0,37
10/05/1972,824,57,0,68,0,37
11/05/1972,824,57,0,68,0,37
12/05/1972,824,57,0,68,0,37
13/05/1972,824,57,0,68,0,36
14/05/1972,824,57,0,68,0,36
15/05/1972,824,57,0,68,0,36
16/05/1972,824,57,0,68,0,55
17/05/1972,824,57,0,68,0,67
18/05/1972,824,57,0,68,0,74
19/05/1972,824,57,0,68,0,71
20/05/1972,824,57,0,68,0,64
21/05/1972,824,57,0,68,0,57
22/05/1972,824,57,0,68,0,51
23/05/1972,824,57,0,68,0,48
24/05/1972,824,57,0,68,0,46
25/05/1972,824,57,0,68,0,45
26/05/1972,824,57,0,68,0,43
27/05/1972,824,57,0,68,0,42
28/05/1972,824,57,0,68,0,41
29/05/1972,824,57,0,68,0,40
30/05/1972,824,57,0,68,0,39
31/05/1972,824,57,0,68,0,38
1/06/1972,648,65,5,97,0,37
2/06/1972,648,65,5,97,0,36
3/06/1972,648,65,5,97,0,36
4/06/1972,648,65,5,97,0,36
5/06/1972,648,65,5,97,0,37
6/06/1972,648,65,5,97,0,36
7/06/1972,648,65,5,97,0,36
8/06/1972,648,65,5,97,0,35
9/06/1972,648,65,5,97,0,35
10/06/1972,648,65,5,97,0,34
11/06/1972,648,65,5,97,0,34
12/06/1972,648,65,5,97,0,34
13/06/1972,648,65,5,97,0,34
14/06/1972,648,65,5,97,0,33
15/06/1972,648,65,5,97,0,33
16/06/1972,648,65,5,97,0,32
17/06/1972,648,65,5,97,0,32
18/06/1972,648,65,5,97,0,32
19/06/1972,648,65,5,97,0,31
20/06/1972,648,65,5,97,0,31
21/06/1972,648,65,5,97,0,31
22/06/1972,648,65,5,97,0,31
23/06/1972,648,65,5,97,0,30
24/06/1972,648,65,5,97,0,30
25/06/1972,648,65,5,97,0,30
26/06/1972,648,65,5,97,0,30
27/06/1972,648,65,5,97,0,30
28/06/1972,648,65,5,97,0,39
29/06/1972,648,65,5,97,0,65
30/06/1972,648,65,5,97,0,82
1/07/1972,317,58,3,160,0,80
2/07/1972,317,58,3,160,0,73
3/07/1972,317,58,3,160,0,71
4/07/1972,317,58,3,160,0,95
5/07/1972,317,58,3,160,0,113
6/07/1972,317,58,3,160,0,147
7/07/1972,317,58,3,160,0,165
8/07/1972,317,58,3,160,0,179
9/07/1972,317,58,3,160,0,180
10/07/1972,317,58,3,160,0,189
11/07/1972,317,58,3,160,0,190
12/07/1972,317,58,3,160,0,210
13/07/1972,317,58,3,160,0,237
14/07/1972,317,58,3,160,0,238
15/07/1972,317,58,3,160,0,360
16/07/1972,317,58,3,160,0,448
17/07/1972,317,58,3,160,0,484
18/07/1972,317,58,3,160,0,490
19/07/1972,317,58,3,160,0,473
20/07/1972,317,58,3,160,0,467
21/07/1972,317,58,3,160,0,444
22/07/1972,317,58,3,160,0,415
23/07/1972,317,58,3,160,0,375
24/07/1972,317,58,3,160,0,326
25/07/1972,317,58,3,160,0,282
26/07/1972,317,58,3,160,0,245
27/07/1972,317,58,3,160,0,215
28/07/1972,317,58,3,160,0,188
29/07/1972,317,58,3,160,0,164
30/07/1972,317,58,3,160,0,147
31/07/1972,317,58,3,160,0,132
1/08/1972,818,63,4,97,0,121
2/08/1972,818,63,4,97,0,128
3/08/1972,818,63,4,97,0,192
4/08/1972,818,63,4,97,0,196
5/08/1972,818,63,4,97,0,174
6/08/1972,818,63,4,97,0,245
7/08/1972,818,63,4,97,0,272
8/08/1972,818,63,4,97,0,383
9/08/1972,818,63,4,97,0,503
10/08/1972,818,63,4,97,0,1304
11/08/1972,818,63,4,97,0,1853
12/08/1972,818,63,4,97,0,1851
13/08/1972,818,63,4,97,0,1587
14/08/1972,818,63,4,97,0,1270
15/08/1972,818,63,4,97,0,1000
16/08/1972,818,63,4,97,0,803
17/08/1972,818,63,4,97,0,646
18/08/1972,818,63,4,97,0,523
19/08/1972,818,63,4,97,0,457
20/08/1972,818,63,4,97,0,398
21/08/1972,818,63,4,97,0,343
22/08/1972,818,63,4,97,0,292
23/08/1972,818,63,4,97,0,249
24/08/1972,818,63,4,97,0,215
25/08/1972,818,63,4,97,0,188
26/08/1972,818,63,4,97,0,167
27/08/1972,818,63,4,97,0,151
28/08/1972,818,63,4,97,0,139
29/08/1972,818,63,4,97,0,177
30/08/1972,818,63,4,97,0,195
31/08/1972,818,63,4,97,0,189
1/09/1972,1305,81,0,117,0,178
2/09/1972,1305,81,0,117,0,161
3/09/1972,1305,81,0,117,0,144
4/09/1972,1305,81,0,117,0,128
5/09/1972,1305,81,0,117,0,115
6/09/1972,1305,81,0,117,0,113
7/09/1972,1305,81,0,117,0,223
8/09/1972,1305,81,0,117,0,479
9/09/1972,1305,81,0,117,0,584
10/09/1972,1305,81,0,117,0,565
11/09/1972,1305,81,0,117,0,510
12/09/1972,1305,81,0,117,0,482
13/09/1972,1305,81,0,117,0,641
14/09/1972,1305,81,0,117,0,726
15/09/1972,1305,81,0,117,0,708
16/09/1972,1305,81,0,117,0,632
17/09/1972,1305,81,0,117,0,534
18/09/1972,1305,81,0,117,0,444
19/09/1972,1305,81,0,117,0,370
20/09/1972,1305,81,0,117,0,308
21/09/1972,1305,81,0,117,0,260
22/09/1972,1305,81,0,117,0,222
23/09/1972,1305,81,0,117,0,192
24/09/1972,1305,81,0,117,0,168
25/09/1972,1305,81,0,117,0,151
26/09/1972,1305,81,0,117,0,137
27/09/1972,1305,81,0,117,0,126
28/09/1972,1305,81,0,117,0,118
29/09/1972,1305,81,0,117,0,111
30/09/1972,1305,81,0,117,0,106
1/10/1972,1570,117,9,136,0,101
2/10/1972,1570,117,9,136,0,95
3/10/1972,1570,117,9,136,0,94
4/10/1972,1570,117,9,136,0,91
5/10/1972,1570,117,9,136,0,91
6/10/1972,1570,117,9,136,0,91
7/10/1972,1570,117,9,136,0,89
8/10/1972,1570,117,9,136,0,85
9/10/1972,1570,117,9,136,0,84
10/10/1972,1570,117,9,136,0,87
11/10/1972,1570,117,9,136,0,88
12/10/1972,1570,117,9,136,0,92
13/10/1972,1570,117,9,136,0,93
14/10/1972,1570,117,9,136,0,90
15/10/1972,1570,117,9,136,0,118
16/10/1972,1570,117,9,136,0,153
17/10/1972,1570,117,9,136,0,205
18/10/1972,1570,117,9,136,0,254
19/10/1972,1570,117,9,136,0,284
20/10/1972,1570,117,9,136,0,290
21/10/1972,1570,117,9,136,0,277
22/10/1972,1570,117,9,136,0,253
23/10/1972,1570,117,9,136,0,225
24/10/1972,1570,117,9,136,0,198
25/10/1972,1570,117,9,136,0,173
26/10/1972,1570,117,9,136,0,152
27/10/1972,1570,117,9,136,0,134
28/10/1972,1570,117,9,136,0,119
29/10/1972,1570,117,9,136,0,107
30/10/1972,1570,117,9,136,0,98
31/10/1972,1570,117,9,136,0,90
1/11/1972,2072,149,21,131,0,84
2/11/1972,2072,149,21,131,0,84
3/11/1972,2072,149,21,131,0,83
4/11/1972,2072,149,21,131,0,80
5/11/1972,2072,149,21,131,0,76
6/11/1972,2072,149,21,131,0,72
7/11/1972,2072,149,21,131,0,68
8/11/1972,2072,149,21,131,0,65
9/11/1972,2072,149,21,131,0,63
10/11/1972,2072,149,21,131,0,63
11/11/1972,2072,149,21,131,0,61
12/11/1972,2072,149,21,131,0,61
13/11/1972,2072,149,21,131,0,60
14/11/1972,2072,149,21,131,0,58
15/11/1972,2072,149,21,131,0,55
16/11/1972,2072,149,21,131,0,53
17/11/1972,2072,149,21,131,0,51
18/11/1972,2072,149,21,131,0,49
19/11/1972,2072,149,21,131,0,48
20/11/1972,2072,149,21,131,0,46
21/11/1972,2072,149,21,131,0,45
22/11/1972,2072,149,21,131,0,43
23/11/1972,2072,149,21,131,0,42
24/11/1972,2072,149,21,131,0,41
25/11/1972,2072,149,21,131,0,40
26/11/1972,2072,149,21,131,0,39
27/11/1972,2072,149,21,131,0,38
28/11/1972,2072,149,21,131,0,37
29/11/1972,2072,149,21,131,0,36
30/11/1972,2072,149,21,131,0,35
1/12/1972,2526,188,35,234,0,33
2/12/1972,2526,188,35,234,0,32
3/12/1972,2526,188,35,234,0,31
4/12/1972,2526,188,35,234,0,30
5/12/1972,2526,188,35,234,0,30
6/12/1972,2526,188,35,234,0,29
7/12/1972,2526,188,35,234,0,29
8/12/1972,2526,188,35,234,0,29
9/12/1972,2526,188,35,234,0,28
10/12/1972,2526,188,35,234,0,28
11/12/1972,2526,188,35,234,0,27
12/12/1972,2526,188,35,234,0,26
13/12/1972,2526,188,35,234,0,26
14/12/1972,2526,188,35,234,0,25
15/12/1972,2526,188,35,234,0,24
16/12/1972,2526,188,35,234,0,24
17/12/1972,2526,188,35,234,0,23
18/12/1972,2526,188,35,234,0,23
19/12/1972,2526,188,35,234,0,23
20/12/1972,2526,188,35,234,0,22
21/12/1972,2526,188,35,234,0,21
22/12/1972,2526,188,35,234,0,21
23/12/1972,2526,188,35,234,0,21
24/12/1972,2526,188,35,234,0,20
25/12/1972,2526,188,35,234,0,21
26/12/1972,2526,188,35,234,0,21
27/12/1972,2526,188,35,234,0,24
28/12/1972,2526,188,35,234,0,26
29/12/1972,2526,188,35,234,0,26
30/12/1972,2526,188,35,234,0,24
31/12/1972,2526,188,35,234,0,23
1/01/1973,2012,190,35,310,0,21
2/01/1973,2012,190,35,310,0,19
3/01/1973,2012,190,35,310,0,18
4/01/1973,2012,190,35,310,0,18
5/01/1973,2012,190,35,310,0,17
6/01/1973,2012,190,35,310,0,17
7/01/1973,2012,190,35,310,0,17
8/01/1973,2012,190,35,310,0,17
9/01/1973,2012,190,35,310,0,17
10/01/1973,2012,190,35,310,0,17
11/01/1973,2012,190,35,310,0,16
12/01/1973,2012,190,35,310,0,16
13/01/1973,2012,190,35,310,0,16
14/01/1973,2012,190,35,310,0,16
15/01/1973,2012,190,35,310,0,17
16/01/1973,2012,190,35,310,0,17
17/01/1973,2012,190,35,310,0,16
18/01/1973,2012,190,35,310,0,15
19/01/1973,2012,190,35,310,0,14
20/01/1973,2012,190,35,310,0,13
21/01/1973,2012,190,35,310,0,13
22/01/1973,2012,190,35,310,0,12
23/01/1973,2012,190,35,310,0,12
24/01/1973,2012,190,35,310,0,12
25/01/1973,2012,190,35,310,0,12
26/01/1973,2012,190,35,310,0,12
27/01/1973,2012,190,35,310,0,13
28/01/1973,2012,190,35,310,0,13
29/01/1973,2012,190,35,310,0,12
30/01/1973,2012,190,35,310,0,14
31/01/1973,2012,190,35,310,0,15
1/02/1973,1058,104,31,301,0,15
2/02/1973,1058,104,31,301,0,15
3/02/1973,1058,104,31,301,0,14
4/02/1973,1058,104,31,301,0,14
5/02/1973,1058,104,31,301,0,14
6/02/1973,1058,104,31,301,0,36
7/02/1973,1058,104,31,301,0,46
8/02/1973,1058,104,31,301,0,44
9/02/1973,1058,104,31,301,0,37
10/02/1973,1058,104,31,301,0,30
11/02/1973,1058,104,31,301,0,25
12/02/1973,1058,104,31,301,0,21
13/02/1973,1058,104,31,301,0,19
14/02/1973,1058,104,31,301,0,18
15/02/1973,1058,104,31,301,0,17
16/02/1973,1058,104,31,301,0,16
17/02/1973,1058,104,31,301,0,16
18/02/1973,1058,104,31,301,0,15
19/02/1973,1058,104,31,301,0,15
20/02/1973,1058,104,31,301,0,15
21/02/1973,1058,104,31,301,0,15
22/02/1973,1058,104,31,301,0,15
23/02/1973,1058,104,31,301,0,15
24/02/1973,1058,104,31,301,0,14
25/02/1973,1058,104,31,301,0,14
26/02/1973,1058,104,31,301,0,13
27/02/1973,1058,104,31,301,0,13
28/02/1973,1058,104,31,301,0,13
1/03/1973,1289,141,27,91,0,13
2/03/1973,1289,141,27,91,0,13
3/03/1973,1289,141,27,91,0,14
4/03/1973,1289,141,27,91,0,14
5/03/1973,1289,141,27,91,0,14
6/03/1973,1289,141,27,91,0,14
7/03/1973,1289,141,27,91,0,14
8/03/1973,1289,141,27,91,0,14
9/03/1973,1289,141,27,91,0,14
10/03/1973,1289,141,27,91,0,14
11/03/1973,1289,141,27,91,0,14
12/03/1973,1289,141,27,91,0,13
13/03/1973,1289,141,27,91,0,13
14/03/1973,1289,141,27,91,0,13
15/03/1973,1289,141,27,91,0,13
16/03/1973,1289,141,27,91,0,13
17/03/1973,1289,141,27,91,0,13
18/03/1973,1289,141,27,91,0,23
19/03/1973,1289,141,27,91,0,30
20/03/1973,1289,141,27,91,0,31
21/03/1973,1289,141,27,91,0,28
22/03/1973,1289,141,27,91,0,25
23/03/1973,1289,141,27,91,0,23
24/03/1973,1289,141,27,91,0,20
25/03/1973,1289,141,27,91,0,18
26/03/1973,1289,141,27,91,0,16
27/03/1973,1289,141,27,91,0,15
28/03/1973,1289,141,27,91,0,14
29/03/1973,1289,141,27,91,0,13
30/03/1973,1289,141,27,91,0,14
31/03/1973,1289,141,27,91,0,14
1/04/1973,1067,76,1,61,0,14
2/04/1973,1067,76,1,61,0,14
3/04/1973,1067,76,1,61,0,14
4/04/1973,1067,76,1,61,0,14
5/04/1973,1067,76,1,61,0,15
6/04/1973,1067,76,1,61,0,15
7/04/1973,1067,76,1,61,0,15
8/04/1973,1067,76,1,61,0,15
9/04/1973,1067,76,1,61,0,16
10/04/1973,1067,76,1,61,0,16
11/04/1973,1067,76,1,61,0,15
12/04/1973,1067,76,1,61,0,15
13/04/1973,1067,76,1,61,0,15
14/04/1973,1067,76,1,61,0,14
15/04/1973,1067,76,1,61,0,16
16/04/1973,1067,76,1,61,0,18
17/04/1973,1067,76,1,61,0,18
18/04/1973,1067,76,1,61,0,19
19/04/1973,1067,76,1,61,0,32
20/04/1973,1067,76,1,61,0,43
21/04/1973,1067,76,1,61,0,51
22/04/1973,1067,76,1,61,0,53
23/04/1973,1067,76,1,61,0,48
24/04/1973,1067,76,1,61,0,39
25/04/1973,1067,76,1,61,0,33
26/04/1973,1067,76,1,61,0,30
27/04/1973,1067,76,1,61,0,33
28/04/1973,1067,76,1,61,0,35
29/04/1973,1067,76,1,61,0,34
30/04/1973,1067,76,1,61,0,31
1/05/1973,695,58,4,14,0,32
2/05/1973,695,58,4,14,0,33
3/05/1973,695,58,4,14,0,51
4/05/1973,695,58,4,14,0,59
5/05/1973,695,58,4,14,0,56
6/05/1973,695,58,4,14,0,47
7/05/1973,695,58,4,14,0,42
8/05/1973,695,58,4,14,0,39
9/05/1973,695,58,4,14,0,38
10/05/1973,695,58,4,14,0,50
11/05/1973,695,58,4,14,0,56
12/05/1973,695,58,4,14,0,52
13/05/1973,695,58,4,14,0,44
14/05/1973,695,58,4,14,0,51
15/05/1973,695,58,4,14,0,55
